ID;азвание;усское название;ртикул;роизводитель;ренд;атегория;аличие;ена
2000047460;"Встраиваемые посудомоечные машины Korting/ Отдельност., 45 см, А++/A/A, электронное управление, 6 программ: нормальная, ЭКО, стекло, интенсив, 90 мин, быстрая; 10 компл., LED индикаторы, активная сушка, таймер отложенного старта 3/6/9 часов, половинная загрузка, защита от протечек, cлайдерный диспенсер для моющих средств, Тестер для определения уровня жесткости воды в комплекте,  Ур.шума 49 дБ, цвет - серебристый";Встраиваемые посудомоечные машины Korting;KDF 45240 S;Körting;;Бытовая техника и электроника;0;ет цены
2000047461;"Посудомоечные машины Korting/ Отдельност., 60 см, А++/A/A, электронное управление, 6 программ: нормальная, ЭКО, стекло, интенсив, 90 мин, быстрая; 14 компл., LED индикаторы, активная сушка, таймер отложенного старта 3/6/9 часов, половинная загрузка, защита от протечек, cлайдерный диспенсер для моющих средств, Тестер для определения уровня жесткости воды в комплекте,  Ур.шума 49 дБ, цвет - белый";Посудомоечные машины Korting;KDF 60240;Körting;;Бытовая техника и электроника;0;ет цены
2000043746;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ. 186x75x63, 338+82 л, No Frost, нижнее расположение морозильной камеры, серебристый;Холодильник Liebherr;CNPesf 4613-20 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000042051;"Кронштейн ONKRON/ 37-70"" макс 400*400  наклон -2°/+10° поворот 140º Макс нагрузка 36,4кг от стены: 42-452мм, ""гармошка"", черный";Кронштейн ONKRON;ONKRON M5 BLACK;ONKRON;;Кронштейны;0;ет цены
2000039452;Холодильник Siemens/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! No Frost, нижняя морозильная камера, нержавеющая сталь;Холодильник Siemens;KG49NAI2OR;Siemens;;Бытовая техника и электроника;0;ет цены
2000053526;"Телевизор ЖК 65"" Samsung/ 65”,QLED, 4K, Smart TV,Wi-Fi, Voice, PQI 3800, DVB-T2/C/S2, 60W, 2.2.2CH, 4HDMI, CARBON SILVER/TITAN BLACK";"Телевизор ЖК 65"" Samsung";QE65Q80TAUXRU;Samsung;;Телевизоры;0;ет цены
2000027628;Холодильник Hansa/ 50x47x45, 41/5, однокамерный, белый;Холодильник Hansa;FM050.4;Hansa;;Бытовая техника и электроника;0;ет цены
2000042547;"Кронштейн ONKRON/ 10-27"" макс. 100*100, наклон -5+15º, поворот 0º, от стены 30-43мм, вес до 20кг, черный";Кронштейн ONKRON;ONKRON RT1 BLACK;ONKRON;;Кронштейны;0;ет цены
2000027629;Холодильник Hansa/ 84x48x49.5, 86/7, однокамерный, белый;Холодильник Hansa;FM106.4;Hansa;;Бытовая техника и электроника;0;ет цены
2000039848;"Кронштейн для монитора KRON/ 10-32"" макс. 100*100, струбцина, наклон -85º+45º поворот 360º, вылет от основания 0-113мм, макс.перемещение по вертикали 200-380мм, нагрузка 10кг";Кронштейн для монитора KRON;D101E;ONKRON;;Кронштейны;0;ет цены
2000054916;"Телевизор ЖК 50"" Sharp/ 55'', UHD, Smart TV (Android), DVB-S/S2/T2/C/T, HDR10+, DTS Virtual, Harman Kardon,  2х10Вт, Bluetooth, 3xUSB, слот SD, черный";"Телевизор ЖК 50"" Sharp";55BL2EA;Sharp;;Телевизоры;0;ет цены
2000047056;"Мобильная стойка ONKRON на 1 ТВ/ 32-65"" от 200х200 до 400х600 наклон 0º поворот 0º макс нагр 45,5кг Высота 1200-1500мм, кабель-канал, 2 полки, регулировка полок по высоте, колесики с блокировкой, белая";Мобильная стойка ONKRON на 1 ТВ;TS1552 WHITE;ONKRON;;Кронштейны;0;ет цены
2000054321;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ No Frost, 70 см, BluPerformance Premium BioFresh;Холодильник Liebherr;CBNes 5778-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054322;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.203.9x91x61.5, объем камер 295+116, зона свежести 69 л, No Frost, морозильная камера нижняя серебристый;Холодильник Liebherr;CBNes 6256-25 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054323;Холодильники Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.201x60x66.5 см, объем камер 243+97 л, зона свежести 101л, No Frost, нижняя морозильная камера, серебристый;Холодильники Liebherr;CBNies 4878-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000053892;185x60x66.5, объем 232 л, белый;Морозильные камеры Liebherr;GN 4375-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000053893;BluPerformance Comfort, NoFrost, ш. 70см, в. 195см, белый;Морозильная камера LIEBHERR;GN 5235-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000049338;Холодильник LG Electronics/ 595x1860x682, No Frost, 374 л., SN-ST, А+, серый;Холодильник LG Electronics;GA-B459CLSL.ADSQCIS;LG;;Бытовая техника и электроника;0;ет цены
2000049340;Холодильник LG Electronics/ 595x1860x682, No Frost, 374 л., SN-ST, А+, бежевый;Холодильник LG Electronics;GA-B459CESL.ASEQCIS;LG;;Бытовая техника и электроника;0;ет цены
2000055536;"Отдельно стоящая стиральная машина; Тип загрузки: фронтальная, Глубина 49,5 см, Максимальная загрузка белья: 7 кг, Инвертор, 16 программ, 59,5 × 49,5 × 85";Узкие стиральные машины Schaub Lorenz;SLW SW7422 I;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000044059;Вытяжки JET AIR/ Декоративный дизайн, гнутое стекло, 90 см, кнопочное управление, 700 куб. м. , черная;Вытяжки JET AIR;CLICK PB/A/90/IX/BL-PRF0099937A;Jet Air;;Бытовая техника и электроника;0;ет цены
2000044062;Вытяжки JET AIR/ Декоративный дизайн, 43 см,  290 Вт, кнопочное управление, 1200 куб. м. , черная;Вытяжки JET AIR;PIPE ISLAND BL/A/43-PRF0099298A;Jet Air;;Бытовая техника и электроника;0;ет цены
2000044063;Вытяжки JET AIR/ Декоративный дизайн, 43 см,  290 Вт, кнопочное управление, 1200 куб. м. , нержавеющая сталь;Вытяжки JET AIR;PIPE ISLAND IX/A/43-PRF0099343A;Jet Air;;Бытовая техника и электроника;0;ет цены
2000044068;"Кронштейн ONKRON/ потолочный 22-70"" макс 400х600 высота 717-1584мм наклон -5°/+15° поворот: 60° Макс нагрузка: 68,2кг";Кронштейн ONKRON;ONKRON N1L BLACK;ONKRON;;Кронштейны;0;ет цены
2000055537;Отдельно стоящая стирально-сушильная машина: Тип загрузки: фронтальная, Глубина 47 см, Максимальная загрузка белья (стирка): 8 кг, Максимальная загрузка белья (сушка): 6 кг, 16 программ, 59,5×47×85;Узкие стиральные машины Schaub Lorenz;SLW TW8441 I;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000055538;Холодильник отдельностоящий с нижней морозильной камерой, Класс энергоэффективности:  A+, Режим NO FROST (холодильник/морозильник), 59,5x59x178 см;Холодильники с нижней морозильной камерой Schaub Lorenz;SLU C178M0 W;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000055543;Настольная посудомоечная машина, 7 программ, белая;Настольная посудомоечная машина Weissgauff;TDW 4017;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000053650;купольная,настенная,ширина 60 см, отвод/циркуляция, 800 м3/ч, 42 дБ, Комплект угольных фильтров KF-L (опция),нерж. сталь;Вытяжка Kuppersberg;KAMINOX 60 X;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000049863;QUANTITY AUTOTEST Стиральная машина LG Electronics/ QUANTITY AUTOTEST узкая,функция пара, 600x850x440 мм, 1200 об/мин,6 кг, белый цвет;QUANTITY AUTOTEST Стиральная машина LG Electronics;F1296CDS0.ABWPCIS;LG;;Бытовая техника и электроника;0;ет цены
2000049877;AUTOTEST функция сушки, 85x60x40, загрузка фронтальная, 6кг, до 1200 об/мин при отжиме, белый цвет;AUTOTEST Стиральная машина CANDY;CSWS42642D/2-07;Candy;;Бытовая техника и электроника;0;ет цены
2000049862;Стиральная машина LG Electronics/ узкая,функция пара, 600x850x440 мм, 1200 об/мин,7 кг, серебристый цвет;Стиральная машина LG Electronics;F1296HDS4.ALSPCIS;LG;;Бытовая техника и электроника;0;ет цены
2000053918;Холодильник LIEBHERR/ 140.1x55x63, 189/44 л, ручная разморозка, верхняя морозильная камера, серебристый;Холодильник LIEBHERR;CTel 2531-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000053920;Холодильник Liebherr/ 176.1x60x63, объем камер 236+76, морозильная камера сверху;Холодильник Liebherr;CTP 3316-23 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000053922;Холодильник LIEBHERR;Холодильник LIEBHERR;T 1504-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054822;Холодильник STINOL/ 145x60x66.5, 194/51, верхняя морозильная камера, белый;Холодильник STINOL;STT 145;Stinol;;Бытовая техника и электроника;0;ет цены
2000054079;Узкая отдельностоящая посудомоечная машина, 45см, 10 комплектов, 6 программ, 1/2 загрузка, дисплей, защита от протечек, расход 9л, белая;Посудомоечная машина Weissgauff;DW 4035;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000054080;AUTOTEST Полноразмерная отдельностоящая посудомоечная машина, 60см, 14 комплектов, 6 программ, 1/2 загрузка, дисплей, защита от протечек, расход 11л, белая;Посудомоечная машина Weissgauff;DW 6035;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000053445;"QUANTITY AUTOTEST Телевизор ЖК 43"" Samsung/ QUANTITY AUTOTEST 43"", Ultra HD, Smart TV, Wi-Fi, Voice, PQI 2800, DVB-T2/C/S2, Bluetooth, CI+(1.4), 20W, 3HDMI, BLACK";"QUANTITY AUTOTEST Телевизор ЖК 43"" Samsung";UE43TU8500UXRU;Samsung;;Телевизоры;0;ет цены
2000053446;"Телевизор ЖК 50"" Samsung/ 50”, Ultra HD, Smart TV, Wi-Fi, Voice, PQI 2800, DVB-T2/C/S2, Bluetooth, CI+(1.4), 20W, 3HDMI, BLACK";"Телевизор ЖК 50"" Samsung";UE50TU8500UXRU;Samsung;;Телевизоры;0;ет цены
2000054129;"Serie | 6, VitaFresh, Full NoFrost, Габариты 203x60x66, Общий пол. объем: 388 (х:280, м:108), Бежевый,сенсорный LCD дисплей, Утопленные вертикальные ручки во всю высоту ,Multi Airflow, Режимы «Суперохлаждение», «Суперзамораживание», ""Отпуск"", сигнал открытой дверцы, Конструкция PerfectFit, Система выдвижных полок EasyAccess, VitaFresh plus 0 °C , Угольный фильтр AirFresh, Отделение для молочных продуктов, Складная полка, Широкая полка для бутылок, VarioInverter - тихий инверторный компрессор, 38";Холодильник BOSCH;KGN39AK32R;Bosch;;Бытовая техника и электроника;0;ет цены
2000054135;Холодильники LIEBHERR/ высота 200см, No Frost, 243 л + 95 л, A++, серебристый;Холодильники LIEBHERR;CNel 4813-23 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000044614;Home Connect.Serie|6, 9 кг., HC, cушильный автомат с тепловым насосом, класс энергопотребления A-50%. Самоочистка конденсатора, antiVibration. Сушка по времени и остаточной влажности, Большой многофункциональный дисплей, барабан из нержавеющей стали, внутренняя LED-подсветка. Специальная корзина для сушки шерсти;Сушильный автомат BOSCH;WTW876H0OE;Bosch;;Бытовая техника и электроника;0;ет цены
2000045063;Наклонная, 50см, 900 м3, поверхность:металл/стекло, кнопочное управление, бежевая;Вытяжки Weissgauff;GAMMA 50 PB OW;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000040765;Стиральная машина CANDY/ Узкая стиральная машина, 85x60x44, GrandO Vita Smart Touch, 16 программ, загрузка фронтальная, 8кг, до 1200 об/мин при отжиме, цифровой дисплей, функция пара, белая;Стиральная машина CANDY;GVS44 128TWC3-07;Candy;;Бытовая техника и электроника;0;ет цены
2000000776;Стиральная машина INDESIT/ Узкая стиральная машина, 85x60x40, загрузка фронтальная, 5кг, до 800 об/мин при отжиме;Стиральная машина INDESIT;IWSB 5085 (CIS);Indesit;;Бытовая техника и электроника;0;ет цены
2000048661;"узкая стиральная машина, 595 × 495 × 850 мм, 7 кг, 1400 оборотов в минуту, быстрая стирка - 15 минут, режим для детских вещей, функция ""моя программа"", класс энергоэффективности А+++, таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режим";Стиральные машины Weissgauff;WM 4947 DC Inverter;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000046925;201x59.5x65, 266/94, No Frost, цифровой дисплей, LED, A++, нижняя морозильная камера, мраморно-бежевый;Холодильники с нижней морозильной камерой Schaub Lorenz;SLUS379X4E;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000044363;Стиральные машины с функцией сушки ELECTROLUX/ Фронтальная загрузка серия PC700, стирка 8 кг / сушка 4 кг, отжим 1600 об/мин, классы A/A, глубина 57 см, средний цифровой ЖК дисплей, экоинверторный двигатель, конденсационная сушка, разглаживание и освежение белья при помощи пара;Стиральные машины с функцией сушки ELECTROLUX;EW7WR368SR;Electrolux;;Бытовая техника и электроника;0;ет цены
2000044557;"59.5x59.5x55.1 см, функция пара, 8 программ + 3 программы для приготовления паром; дисплей с элементами сенсорного управления; утапливаемые переключатели; система очистки паром; телескопические направляющие на одном уровне; объем - 71л.; 2 стекла дверцы; 1 решетка; 1 противень; 1 глубокий противень, нерж.сталь";Встраиваемая электрическая духовка HOTPOINT-ARISTON;FA5S 841 J IX HA;Hotpoint-Ariston;;Бытовая техника и электроника;0;ет цены
2000046089;"Узкая,  Посудомоечная машина полностью встраиваемая,  ширина Узкая,  45 см, 11 комплектов, электронное управление, цифровой дисплей, отсрочка старта 1-24, 6 программ, третья корзина для столовых приборов, ""луч на полу"", 1/2 загрузка, 49дБ";Встраиваемая посудомоечная машина Kuppersberg;GS 4555;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000046091;Встраиваемая стирально-сушильная машина, загрузка при стирке 8 кг, загрузка при сушке 5кг,  отжим 1400 об/мин, Электронное управление, цифровой дисплей, 15 программ, отложенный старт,  блокировка от детей,  Гигиена +, електронная самодиагностика,  классы А++/А/А;Встраиваемые стиральные машины Kuppersberg;WD 1488;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000046092;Встраиваемая стриральная машина, загрузка 7 кг, отжим 1400 об/мин, Электронное управление, цифровой дисплей, 15 программ, отложенный старт,  блокировка от детей,  Гигиена +, електронная самодиагностика,  классы А++/А/А;Встраиваемые стиральные машины Kuppersberg;WM 1477;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000054518;Встраиваемый морозильный шкаф Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.56x55x89см, 102л, морозильник-шкаф;Встраиваемый морозильный шкаф Liebherr;IG 1624-21 003;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054519;Встраиваемый морозильный шкаф Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.89x56x55, 84л, No Frost, морозильник-шкаф;Встраиваемый морозильный шкаф Liebherr;IGN 1664-21 003;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054520;Встраиваемый морозильный шкаф Liebherr/ 89x56x55см, морозильник-шкаф, 102л;Встраиваемый морозильный шкаф Liebherr;IGS 1624-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054528;Встраиваемый холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.139.7x56x55см, 221/20, однокамерный, верхняя морозильная камера;Встраиваемый холодильник Liebherr;IK 2764-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054529;Встраиваемый холодильник LIEBHERR/ 177*56*54.4см, однокамерный, 334л;Встраиваемый холодильник LIEBHERR;IK 3520-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054531;Встраиваемый холодильник LIEBHERR/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.122*56*55, однокамерный, 140 л, объем нулевой камеры 60 л;Встраиваемый холодильник LIEBHERR;IKB 2360-22 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054532;Встраиваемый холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.139.5x56x55, однокамерный, 176 л, объем нулевой камеры 60 л;Встраиваемый холодильник Liebherr;IKB 2760-22 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054556;Встраиваемый холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! 82x59.7x55см, общий объем 119 л, монтаж под столешницу, A++, жесткое крепление;Встраиваемый холодильник Liebherr;UIKP 1554-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054557;Встраиваемый холодильник LIEBHERR/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.87*56*55, однокамерный, 151 л, сенсорное управление;Встраиваемый холодильник LIEBHERR;IKP 1660-61 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054558;Встраиваемый холодильник LIEBHERR/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.87*56*55, однокамерный, 134 + 16 л, сенсорное управление;Встраиваемый холодильник LIEBHERR;IKP 1664-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054559;Встраиваемый холодильник LIEBHERR/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.122*56*55, однокамерный, 184 + 16 л, сенсорное управление;Встраиваемый холодильник LIEBHERR;IKP 2364-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054573;Встраиваемые холодильники Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.177x111.8x54.4, 394/122 л, No Frost, Side by Side;Встраиваемые холодильники Liebherr;SBS 66I2-23 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054572;Встраиваемый холодильник LIEBHERR/ Combination IG 1024-21 001+ IK 2320-21 001;Встраиваемый холодильник LIEBHERR;SBS 33I2-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000019412;Накопительный водонагреватель GORENJE/ 396х256х260 мм, 5л, 2000 Вт, время нагр (15-65C) 11мин, вертик. тип размещ(монтаж под раковиной);Накопительный водонагреватель GORENJE;GT5U/V6;Gorenje;;Бытовая техника и электроника;0;ет цены
2000019413;Накопительный водонагреватель GORENJE/ 396х256х260 мм, 5л, 2000 Вт, время нагр (15-65C) 11мин, вертик. тип размещ(монтаж над раковиной);Накопительный водонагреватель GORENJE;GT5O/V6;Gorenje;;Бытовая техника и электроника;0;ет цены
2000047337;Встраиваемый холодильник Hansa/ Встраиваемый под столешницу холодильник UС150.3. Тип крепления – фиксированный (fix). Общий объем брутто/нетто - 136/135л. Капельная система разморозки. Климатический класс N-ST. Класс энергопотребления А+. LED освещение. 2 регулируемые полки, 2 ящика на дверце, форма для яиц. Перенавешиваемая дверца, регулируемые ножки. Механическое управление. Габариты (ВхШхГ) 81,8 х 59,6 х 55 см.;Встраиваемый холодильник Hansa;UC150.3;Hansa;;Бытовая техника и электроника;0;ет цены
2000047338;Встраиваемый холодильник Hansa/ Встраиваемый под столешницу морозильник UZ130.3. Тип крепления – фиксированный (fix). Общий объем брутто/нетто - 105/95л. Ручная система разморозки. Климатический класс N-ST. Класс энергопотребления А+. Мощность замораживания – 4,5 кг/сутки. Хранение при отключении питания – 11 часов. 3 ящика, форма для льда. Функция супер заморозки, сигнал повышения температуры, перенавешиваемая дверца, регулируемые ножки. Механическое управление. Габариты (ВхШхГ) 81,8 х 59,6 х 5;Встраиваемый холодильник Hansa;UZ130.3;Hansa;;Бытовая техника и электроника;0;ет цены
2000049491;595х595х575 мм, Электрический независимый духовой шкаф, Объем 65 л, Класс А, 9 режимов, Конвекция,Гриль, Цифровой программатор с сенсорным интерфейсом, Утапливаемые металличекие переключатели, Материал панели - закаленное стекло, Легкоочищающаяся серая эмаль, Паровая очистка, хромированные направляющие для противней, 1 ряд телескопических направляющих, Цвет прибора: нержавеющая сталь, Цвет ручки и переключателей: нержавеющая сталь;Встраиваемые электрические духовки Schaub Lorenz;SLB EE6923;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000051466;Смеситель Ambra бронза;Смеситель Franke 115.0028.190;115.0028.190;Franke;;Бытовая техника и электроника;0;ет цены
2000051467;Смеситель Old England 2 руч. бронза;Смеситель Franke 115.0028.204;115.0028.204;Franke;;Бытовая техника и электроника;0;ет цены
2000051468;Смеситель Old England 1 руч. бронза;Смеситель Franke 115.0028.205;115.0028.205;Franke;;Бытовая техника и электроника;0;ет цены
2000051472;Смеситель Platino хром;Смеситель Franke 115.0029.586;115.0029.586;Franke;;Бытовая техника и электроника;0;ет цены
2000051520;Смеситель Elegance беж.;Смеситель Franke 115.0296.803;115.0296.803;Franke;;Бытовая техника и электроника;0;ет цены
2000051521;Смеситель Elegance бел.;Смеситель Franke 115.0296.804;115.0296.804;Franke;;Бытовая техника и электроника;0;ет цены
2000051523;Смеситель Elegance оникс;Смеситель Franke 115.0296.807;115.0296.807;Franke;;Бытовая техника и электроника;0;ет цены
2000051542;Смеситель Ambra Alto хром;Смеситель Franke 115.0315.846;115.0315.846;Franke;;Бытовая техника и электроника;0;ет цены
2000051553;СмесительOld England фильтр. бронза;Смеситель Franke 115.0370.684;115.0370.684;Franke;;Бытовая техника и электроника;0;ет цены
2000051555;Смеситель Neptune фильтр. хром;Смеситель Franke 115.0370.689;115.0370.689;Franke;;Бытовая техника и электроника;0;ет цены
2000051557;Смеситель Neptune фильтр. бел.;Смеситель Franke 115.0370.703;115.0370.703;Franke;;Бытовая техника и электроника;0;ет цены
2000048418;Газовая варочная поверхность, закаленное стекло, ширина 60 см, 4 газовые конфорки, WOK конфорка(3,8 кВт), автоподжиг, газ-контроль, чугунные решетки, цвет белый;Газовая варочная поверхность Kuppersberg;FQ 63 W;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000048430;Индукционная варочная поверхность стеклокерамическая,ширина 45 см, 2 зоны 1,3 кВт(BOOSTER 1,5 кВт), 1 зона  2 кВт(BOOSTER 2,2 кВт),электронное сенсорное управление, 4 цифровых дисплев, 9 уровней мощности,автоматическое отключение,«Защита от детей»/Блокировка панели управления, Таймер до 99 минут, Stop & Go, Индикаторы остаточного тепла, цвет черный/прямой край;Индукционная варочная поверхность Kuppersberg;ICO 402;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000048431;Индукционная варочная поверхность стеклокерамическая,ширина 60 см, 2 зоны 1,5 кВт(BOOSTER 2 кВт), 2 зоны 2 кВт(BOOSTER 3 кВт),электронное сенсорное управление + слайдер, 5 цифровых дисплев, 9 уровней мощности,автоматическое отключение,автоматика закипания,защита от детей/блокировка панели управления,индикаторы остаточного тепла, Таймер, Stop & Go, цвет графит/прямой край;Индукционная варочная поверхность Kuppersberg;ICS 604 GR;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000048435;Газовая  варочная поверхность металл, ширина 60 см, 4 газовые конфорки,комфорка повышенной мощности,автоподжиг, газ-контроль, чугунные решетки, цвет белый/ручки цвета бронзы;Газовая варочная поверхность Kuppersberg;FGC 63 W;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000048436;Газовая  варочная поверхность металл, ширина 60 см, 4 газовые конфорки,комфорка повышенной мощности,автоподжиг, газ-контроль, чугунные решетки, цвет чёрный/ручки цвета бронзы;Газовая варочная поверхность Kuppersberg;FGC 63 B;Kuppersberg;;Бытовая техника и электроника;0;ет цены
2000005776;Пароварка TEFAL Minicompact/ 7 л, 3 яруса, прозрачный пластик;Пароварка TEFAL Minicompact;VC130130;Tefal;;Бытовая техника и электроника;0;ет цены
2000054705;ВЫТЯЖКА MAUNFELD SKY STAR CHEF 90 Glass Beige/ наклонная, 90 см, 1000 м3/ч, 54 дБ, LED, бежевый цвет;ВЫТЯЖКА MAUNFELD SKY STAR CHEF 90 Glass Beige;SKY STAR CHEF 90 Glass Beige;Maunfeld;;Бытовая техника и электроника;0;ет цены
2000054747;Встраиваемые электрические духовки HANSA/ Встраиваемый духовой шкаф. 8 режимов нагрева, механическое управление, стандартные переключатели, гриль, размораживание, быстрый разогрев, конвекция, стандартная очистка, освещение духовки, 3-ное остекление дверцы, система охлаждения духовки, рецепты на дверце, цвет – нержавеющая сталь;Встраиваемые электрические духовки HANSA;BOEI68004;Hansa;;Бытовая техника и электроника;0;ет цены
2000054748;Встраиваемая варочная панель HANSA/ Стеклокерамическая варочная поверхность HANSA BHC63366, тип нагрева Hi Light, 4 зоны нагрева, (2x14,5см, 1x18cм, 1x21см, сенсорная панель управления, световые индикаторы, цифровой показатель степени нагрева, блокировка управления, таймер, индикатор остаточного тепла, автозакипание, защита от перегрева, цвет черный.;Встраиваемая варочная панель HANSA;BHC63366;Hansa;;Бытовая техника и электроника;0;ет цены
2000039777;Como Shower  i5 Sand Ceramicplus;Смесители Villeroy & Boch;925203I5;Villeroy & Boch;;Бытовая техника и электроника;0;ет цены
2000032228;Домино NEFF/ Домино,  РОЗНИЧНЫЙ ЭКСКЛЮЗИВ! Размеры (ВхШхГ): 9 x 39.6 x 54.6 см, теппан, сенсорное управлени, цвет- нерж.сталь;Домино NEFF;N74TD00N0;NEFF;;Бытовая техника и электроника;0;ет цены
2000033080;Встраиваемая варочная панель Siemens/ Газ,  5.2x58.2x51.2 см, эмаль, независимая, черная;Встраиваемая варочная панель Siemens;EC6A6PB90R;Siemens;;Бытовая техника и электроника;0;ет цены
2000028534;Встраиваемая электрическая духовка SIEMENS/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! 59.5x59.5x54.8 см, 71л, дисплей, 10 режимов, 3 стекла;Встраиваемая электрическая духовка SIEMENS;HB633GBS1;Siemens;;Бытовая техника и электроника;0;ет цены
2000049582;60 см, встраиваемая с выдвижной кареткой, 60 х 17.5 х 30 см, 420 м3/ч, 56 дБ, нерж.;Встраиваемая вытяжка CANDY;CBT60BG-07;Candy;;Бытовая техника и электроника;0;ет цены
2000049583;81.8 х 59.8 х 55 см, А+, 10 программ, Wi Fi, электронное/сенсорное управление, 16 комплектов посуды;Встраиваемая посудомоечная машина CANDY;CDIN 1D672PB-07;Candy;;Бытовая техника и электроника;0;ет цены
2000033698;Встраиваемые электрические духовки HANSA/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.59.5x56x56 см, гриль, конвекция, дисплей, таймер, слоновая кость;Встраиваемые электрические духовки HANSA;BOEY68219;Hansa;;Бытовая техника и электроника;0;ет цены
2000021707;Встраиваемая варочная панель ELECTROLUX/ Электрическая,  59х52, стеклокерамика, независимая, черная;Встраиваемая варочная панель ELECTROLUX;EHF96547FK;Electrolux;;Бытовая техника и электроника;0;ет цены
2000021708;Встраиваемая варочная панель ELECTROLUX/ Электрическая,  57.6х51.6, стеклокерамика, независимая, черная, серебристая рамка;Встраиваемая варочная панель ELECTROLUX;EHF96547XK;Electrolux;;Бытовая техника и электроника;0;ет цены
2000032946;Газ,  60 см, газовая, стеклокерамика, независимая, автоподжиг, газ-контроль, жиклёры для баллонного газа, чугунная решетка, белая;Встраиваемые газовые панели;SLK GL6220;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000039058;Встраиваемая вытяжка SMEG/ Встраиваемые вытяжки для монтажа в шкаф, 54 см, 643 м?/ч, нержавеющая сталь;Встраиваемая вытяжка SMEG;KSEG58PXE;SMEG;;Бытовая техника и электроника;0;ет цены
2000035268;Сковорода TEFAL/ Сковорода Tefal Supreme Gusto, литой алюминий с антипригарным покрытием, черная 24 см;Сковорода TEFAL;H1180474;Tefal;;Бытовая техника и электроника;0;ет цены
2000035269;Сковорода TEFAL/ Сковорода Tefal Supreme Gusto, литой алюминий с антипригарным покрытием, черная 28 см;Сковорода TEFAL;H1180675;Tefal;;Бытовая техника и электроника;0;ет цены
